payment_id,transaction_id,payment_delay_days,payment_status
1335,2474,14,Paid
1336,2486,15,Late
1337,2491,18,Late
1338,2479,22,Late
1339,2480,18,Late
1340,2487,25,Late
1341,2476,27,Late
1342,2493,5,Paid
1343,2495,11,Paid
1344,2506,5,Paid
1345,2509,0,Paid
1346,2507,9,Paid
1347,2498,0,Paid
1348,2501,7,Paid
1349,2502,10,Paid
1350,2505,5,Paid
1351,2511,0,Paid
1352,2517,0,Paid
1353,2516,10,Paid
1354,2519,3,Paid
1355,2523,4,Paid
1356,2526,7,Paid
1357,2514,7,Paid
1358,2527,5,Paid
1359,2521,2,Paid
1360,2512,2,Paid
1361,2515,8,Paid
1362,2543,22,Late
1363,2542,18,Late
1364,2541,25,Late
1365,2529,19,Late
1366,2532,15,Late
1367,2531,16,Late
1368,2534,15,Late
1369,2536,18,Late
1370,2539,26,Late
1371,2547,12,Paid
1372,2551,17,Late
1373,2556,13,Paid
1374,2560,15,Late
1375,2557,9,Paid
1376,2545,15,Late
1377,2553,16,Late
1378,2544,19,Late
1379,2565,22,Late
1380,2562,15,Late
1381,2564,26,Late
1382,2573,24,Late
1383,2568,23,Late
1384,2576,22,Late
1385,2574,20,Late
1386,2571,24,Late
1387,2567,25,Late
1388,2570,14,Paid
1389,2579,3,Paid
1390,2584,4,Paid
1391,2591,7,Paid
1392,2592,11,Paid
1393,2583,2,Paid
1394,2578,3,Paid
1395,2594,3,Paid
1396,2581,1,Paid
1397,2586,4,Paid
1398,2603,3,Paid
1399,2602,0,Paid
1400,2611,2,Paid
1401,2607,0,Paid
1402,2604,0,Paid
1403,2599,0,Paid
1404,2600,8,Paid
1405,2597,0,Paid
1406,2613,7,Paid
1407,2620,9,Paid
1408,2614,19,Late
1409,2612,22,Late
1410,2619,20,Late
1411,2624,29,Late
1412,2621,34,Paid
1413,2622,26,Late
1414,2632,21,Late
1415,2644,8,Paid
1416,2643,12,Paid
1417,2645,7,Paid
1418,2642,15,Late
1419,2637,16,Late
1420,2633,17,Late
1421,2634,17,Late
1422,2641,12,Paid
1423,2658,6,Paid
1424,2660,0,Paid
1425,2652,13,Paid
1426,2663,5,Paid
1427,2653,4,Paid
1428,2650,14,Paid
1429,2656,0,Paid
1430,2661,1,Paid
1431,2659,1,Paid
1432,2673,11,Paid
1433,2679,14,Paid
1434,2674,15,Late
1435,2671,24,Late
1436,2665,0,Paid
1437,2681,15,Late
1438,2677,9,Paid
1439,2672,9,Paid
1440,2669,8,Paid
1441,2680,7,Paid
1442,2685,22,Late
1443,2695,18,Late
1444,2682,14,Paid
1445,2686,20,Late
1446,2696,6,Paid
1447,2688,7,Paid
1448,2683,3,Paid
1449,2684,10,Paid
1450,2697,14,Paid
1451,2698,14,Paid
1452,2715,15,Late
1453,2711,7,Paid
1454,2717,19,Late
1455,2705,16,Late
1456,2703,18,Late
1457,2714,5,Paid
1458,2700,16,Late
1459,2709,9,Paid
1460,2713,13,Paid
1461,2702,17,Late
1462,2729,19,Late
1463,2719,14,Paid
1464,2724,19,Late
1465,2727,11,Paid
1466,2723,24,Late
1467,2733,17,Late
1468,2720,24,Late
1469,2735,16,Late
1470,2730,16,Late
1471,2722,15,Late
1472,2744,5,Paid
1473,2741,0,Paid
1474,2746,4,Paid
1475,2740,0,Paid
1476,2743,0,Paid
1477,2736,0,Paid
1478,2752,0,Paid
1479,2751,1,Paid
1480,2749,0,Paid
1481,2764,21,Late
1482,2763,16,Late
1483,2760,16,Late
1484,2762,20,Late
1485,2758,21,Late
1486,2766,16,Late
1487,2770,13,Paid
1488,2759,8,Paid
1489,2755,13,Paid
1490,2771,13,Paid
1491,2784,15,Late
1492,2779,13,Paid
1493,2785,18,Late
1494,2786,11,Paid
1495,2787,14,Paid
1496,2775,20,Late
1497,2778,16,Late
1498,2783,14,Paid
1499,2788,11,Paid
1500,2797,22,Late
1501,2795,21,Late
1502,2799,23,Late
1503,2792,29,Late
1504,2793,24,Late
1505,2798,19,Late
1506,2794,34,Paid
1507,2791,27,Late
1508,2813,0,Paid
1509,2810,0,Paid
1510,2809,1,Paid
1511,2806,9,Paid
1512,2811,0,Paid
1513,2805,5,Paid
1514,2823,21,Late
1515,2820,11,Paid
1516,2822,13,Paid
1517,2818,9,Paid
1518,2819,13,Paid
1519,2815,14,Paid
1520,2826,18,Late
1521,2821,20,Late
1522,2828,21,Late
1523,2837,15,Late
1524,2834,24,Late
1525,2835,26,Late
1526,2831,26,Late
1527,2840,23,Late
1528,2832,25,Late
1529,2838,32,Paid
1530,2836,26,Late
1531,2843,28,Late
1532,2854,27,Late
1533,2842,29,Late
1534,2857,38,Paid
1535,2847,29,Late
1536,2853,29,Late
1537,2848,27,Late
1538,2858,35,Pending
1539,2856,39,Pending
1540,2859,32,Paid
1541,2862,7,Paid
1542,2860,7,Paid
1543,2866,0,Paid
1544,2874,8,Paid
1545,2864,5,Paid
1546,2875,7,Paid
1547,2868,1,Paid
1548,2869,3,Paid
1549,2872,2,Paid
1550,2870,10,Paid
1551,2876,3,Paid
1552,2878,15,Late
1553,2892,27,Late
1554,2888,18,Late
1555,2880,24,Late
1556,2883,21,Late
1557,2882,14,Paid
1558,2879,32,Paid
1559,2889,28,Late
1560,2884,27,Late
1561,2886,25,Late
1562,2891,18,Late
1563,2887,22,Late
1564,2900,13,Paid
1565,2911,3,Paid
1566,2898,0,Paid
1567,2904,7,Paid
1568,2913,8,Paid
1569,2899,9,Paid
1570,2908,12,Paid
1571,2914,12,Paid
1572,2915,31,Paid
1573,2922,35,Pending
1574,2921,22,Late
1575,2924,32,Paid
1576,2926,33,Paid
1577,2920,23,Late
1578,2939,13,Paid
1579,2938,17,Late
1580,2927,17,Late
1581,2940,24,Late
1582,2934,17,Late
1583,2937,16,Late
1584,2935,17,Late
1585,2928,26,Late
1586,2947,8,Paid
1587,2949,7,Paid
1588,2948,7,Paid
1589,2944,14,Paid
1590,2946,4,Paid
1591,2951,14,Paid
1592,2959,9,Paid
1593,2945,7,Paid
1594,2942,20,Late
1595,2969,19,Late
1596,2965,23,Late
1597,2961,18,Late
1598,2966,29,Late
1599,2971,33,Paid
1600,2968,33,Pending
1601,2974,31,Pending
1602,2972,24,Late
1603,2963,23,Late
1604,2977,16,Late
1605,2960,35,Paid
1606,2983,2,Paid
1607,2988,0,Paid
1608,2992,6,Paid
1609,2993,0,Paid
1610,2984,2,Paid
1611,2980,0,Paid
1612,2979,3,Paid
1613,2978,0,Paid
1614,2989,0,Paid
1615,2986,0,Paid
1616,2981,5,Paid
1617,2996,29,Late
1618,3007,16,Late
1619,3001,7,Paid
1620,3010,12,Paid
1621,2999,9,Paid
1622,3008,16,Late
1623,3014,13,Paid
1624,3015,16,Late
1625,3002,18,Late
1626,3011,16,Late
1627,3005,14,Paid
1628,3024,8,Paid
1629,3020,12,Paid
1630,3021,10,Paid
1631,3029,11,Paid
1632,3030,11,Paid
1633,3025,8,Paid
1634,3028,3,Paid
1635,3023,9,Paid
1636,3027,13,Paid
1637,3031,6,Paid
1638,3032,17,Late
1639,3041,9,Paid
1640,3047,5,Paid
1641,3034,8,Paid
1642,3036,1,Paid
1643,3048,5,Paid
1644,3039,0,Paid
1645,3035,0,Paid
1646,3043,0,Paid
1647,3045,5,Paid
1648,3038,7,Paid
1649,3052,25,Late
1650,3062,26,Late
1651,3061,24,Late
1652,3051,29,Late
1653,3054,33,Paid
1654,3053,19,Late
1655,3056,30,Paid
1656,3075,18,Late
1657,3078,20,Late
1658,3073,22,Late
1659,3064,19,Late
1660,3079,19,Late
1661,3070,18,Late
1662,3074,24,Late
1663,3072,22,Late
1664,3066,21,Late
1665,3089,0,Paid
1666,3091,4,Paid
1667,3088,10,Paid
1668,3083,6,Paid
1669,3084,9,Paid
1670,3098,14,Paid
1671,3085,11,Paid
1672,3086,6,Paid
1673,3097,3,Paid
1674,3112,11,Paid
1675,3102,23,Late
1676,3110,22,Late
1677,3106,25,Late
1678,3111,23,Late
1679,3109,22,Late
1680,3108,15,Late
1681,3105,19,Late
1682,3113,3,Paid
1683,3118,9,Paid
1684,3117,0,Paid
1685,3123,11,Paid
1686,3121,14,Paid
1687,3124,5,Paid
1688,3129,11,Paid
1689,3120,6,Paid
1690,3122,14,Paid
1691,3139,15,Late
1692,3144,16,Late
1693,3136,11,Paid
1694,3147,18,Late
1695,3140,25,Late
1696,3132,9,Paid
1697,3142,13,Paid
1698,3146,16,Late
1699,3138,18,Late
1700,3150,8,Paid
1701,3151,0,Paid
1702,3161,17,Late
1703,3149,14,Paid
1704,3163,2,Paid
1705,3165,7,Paid
1706,3162,18,Late
1707,3158,18,Late
1708,3164,15,Late
1709,3160,10,Paid
1710,3157,11,Paid
1711,3172,2,Paid
1712,3177,8,Paid
1713,3166,0,Paid
1714,3178,0,Paid
1715,3173,8,Paid
1716,3183,2,Paid
1717,3170,9,Paid
1718,3171,0,Paid
1719,3182,2,Paid
1720,3181,0,Paid
1721,3180,3,Paid
1722,3200,7,Paid
1723,3194,12,Paid
1724,3188,7,Paid
1725,3195,18,Late
1726,3184,18,Late
1727,3197,6,Paid
1728,3186,21,Late
1729,3189,27,Late
1730,3185,15,Late
1731,3202,12,Paid
1732,3214,28,Late
1733,3216,7,Paid
1734,3210,14,Paid
1735,3212,14,Paid
1736,3207,20,Late
1737,3211,15,Late
1738,3213,11,Paid
1739,3217,9,Paid
1740,3206,12,Paid
1741,3220,8,Paid
1742,3221,5,Paid
1743,3228,5,Paid
1744,3238,0,Paid
1745,3224,14,Paid
1746,3239,5,Paid
1747,3223,1,Paid
1748,3233,7,Paid
1749,3227,8,Paid
1750,3237,0,Paid
1751,3232,9,Paid
1752,3230,2,Paid
1753,3257,17,Late
1754,3241,11,Paid
1755,3249,7,Paid
1756,3247,5,Paid
1757,3248,8,Paid
1758,3242,12,Paid
1759,3246,8,Paid
1760,3244,7,Paid
1761,3240,9,Paid
1762,3245,5,Paid
1763,3268,0,Paid
1764,3263,0,Paid
1765,3274,5,Paid
1766,3266,2,Paid
1767,3273,0,Paid
1768,3258,10,Paid
1769,3260,1,Paid
1770,3275,0,Paid
1771,3262,5,Paid
1772,3271,2,Paid
1773,3291,3,Paid
1774,3280,0,Paid
1775,3276,4,Paid
1776,3293,0,Paid
1777,3277,4,Paid
1778,3292,0,Paid
1779,3285,0,Paid
1780,3283,10,Paid
1781,3290,0,Paid
1782,3294,15,Late
1783,3295,16,Late
1784,3299,12,Paid
1785,3298,7,Paid
1786,3301,17,Late
1787,3309,19,Late
1788,3296,18,Late
1789,3311,18,Late
1790,3306,19,Late
1791,3300,24,Late
1792,3307,18,Late
1793,3312,14,Paid
1794,3325,15,Late
1795,3315,19,Late
1796,3327,24,Late
1797,3322,13,Paid
1798,3318,17,Late
1799,3321,18,Late
1800,3328,12,Paid
1801,3324,17,Late
1802,3339,2,Paid
1803,3333,1,Paid
1804,3330,11,Paid
1805,3342,8,Paid
1806,3347,11,Paid
1807,3345,9,Paid
1808,3346,5,Paid
1809,3340,9,Paid
1810,3343,3,Paid
1811,3348,11,Paid
1812,3355,0,Paid
1813,3349,4,Paid
1814,3362,0,Paid
1815,3357,7,Paid
1816,3363,3,Paid
1817,3354,2,Paid
1818,3356,9,Paid
1819,3364,5,Paid
1820,3359,7,Paid
1821,3351,0,Paid
1822,3350,0,Paid
1823,3380,2,Paid
1824,3379,0,Paid
1825,3375,5,Paid
1826,3372,1,Paid
1827,3383,3,Paid
1828,3377,0,Paid
1829,3376,11,Paid
1830,3370,1,Paid
1831,3378,5,Paid
1832,3374,0,Paid
1833,3366,3,Paid
1834,3396,0,Paid
1835,3401,6,Paid
1836,3391,2,Paid
1837,3393,4,Paid
1838,3386,7,Paid
1839,3385,0,Paid
1840,3399,0,Paid
1841,3395,6,Paid
1842,3387,14,Paid
1843,3413,5,Paid
1844,3407,8,Paid
1845,3417,5,Paid
1846,3415,15,Late
1847,3414,0,Paid
1848,3409,6,Paid
1849,3418,0,Paid
1850,3410,0,Paid
1851,3404,7,Paid
1852,3426,14,Paid
1853,3425,12,Paid
1854,3429,13,Paid
1855,3424,29,Late
1856,3428,12,Paid
1857,3423,16,Late
1858,3422,10,Paid
1859,3430,15,Late
1860,3442,12,Paid
1861,3447,11,Paid
1862,3437,23,Late
1863,3441,19,Late
1864,3445,14,Paid
1865,3432,2,Paid
1866,3431,12,Paid
1867,3434,27,Late
1868,3433,12,Paid
1869,3458,18,Late
1870,3464,20,Late
1871,3461,14,Paid
1872,3449,8,Paid
1873,3450,0,Paid
1874,3463,16,Late
1875,3460,8,Paid
1876,3454,13,Paid
1877,3456,6,Paid
1878,3459,11,Paid
1879,3478,19,Late
1880,3469,20,Late
1881,3466,13,Paid
1882,3473,24,Late
1883,3481,16,Late
1884,3471,10,Paid
1885,3475,18,Late
1886,3486,18,Late
1887,3485,18,Late
1888,3490,23,Late
1889,3494,4,Paid
1890,3497,5,Paid
1891,3504,0,Paid
1892,3493,10,Paid
1893,3503,6,Paid
1894,3495,3,Paid
1895,3499,0,Paid
1896,3500,13,Paid
1897,3491,0,Paid
1898,3501,3,Paid
1899,3518,4,Paid
1900,3525,0,Paid
1901,3511,0,Paid
1902,3516,0,Paid
1903,3514,6,Paid
1904,3522,0,Paid
1905,3526,17,Late
1906,3524,0,Paid
1907,3517,0,Paid
1908,3536,12,Paid
1909,3531,16,Late
1910,3542,12,Paid
1911,3529,18,Late
1912,3540,10,Paid
1913,3532,8,Paid
1914,3530,6,Paid
1915,3533,3,Paid
1916,3535,12,Paid
1917,3544,13,Paid
1918,3538,11,Paid
1919,3561,15,Late
1920,3552,15,Late
1921,3557,7,Paid
1922,3549,0,Paid
1923,3545,6,Paid
1924,3551,6,Paid
1925,3556,5,Paid
1926,3555,5,Paid
1927,3560,5,Paid
1928,3558,7,Paid
1929,3565,9,Paid
1930,3563,14,Paid
1931,3575,30,Pending
1932,3569,24,Late
1933,3572,35,Pending
1934,3574,24,Late
1935,3578,6,Paid
1936,3584,16,Late
1937,3585,10,Paid
1938,3582,16,Late
1939,3590,2,Paid
1940,3581,21,Late
1941,3593,18,Late
1942,3589,7,Paid
1943,3579,7,Paid
1944,3580,23,Late
1945,3587,11,Paid
1946,3606,0,Paid
1947,3602,0,Paid
1948,3598,0,Paid
1949,3594,0,Paid
1950,3611,3,Paid
1951,3600,0,Paid
1952,3601,0,Paid
1953,3608,2,Paid
1954,3597,5,Paid
1955,3604,0,Paid
1956,3617,5,Paid
1957,3623,0,Paid
1958,3618,5,Paid
1959,3612,0,Paid
1960,3625,0,Paid
1961,3615,0,Paid
1962,3614,5,Paid
1963,3621,0,Paid
1964,3630,5,Paid
1965,3636,6,Paid
1966,3634,0,Paid
1967,3631,15,Late
1968,3637,10,Paid
1969,3650,17,Late
1970,3653,14,Paid
1971,3644,21,Late
1972,3654,17,Late
1973,3641,13,Paid
1974,3638,10,Paid
1975,3639,18,Late
1976,3659,1,Paid
1977,3671,14,Paid
1978,3657,5,Paid
1979,3662,17,Late
1980,3661,11,Paid
1981,3669,14,Paid
1982,3655,11,Paid
1983,3658,2,Paid
1984,3668,6,Paid
1985,3670,14,Paid
1986,3687,4,Paid
1987,3688,9,Paid
1988,3679,6,Paid
1989,3689,0,Paid
1990,3690,0,Paid
1991,3684,4,Paid
1992,3685,0,Paid
1993,3676,12,Paid
1994,3673,6,Paid
1995,3678,10,Paid
1996,3701,0,Paid
1997,3691,12,Paid
1998,3698,17,Late
1999,3692,0,Paid
2000,3702,9,Paid
2001,3696,6,Paid
2002,3704,0,Paid
2003,3705,8,Paid
2004,3707,10,Paid
2005,3700,2,Paid
2006,3719,27,Late
2007,3722,13,Paid
2008,3720,14,Paid
2009,3717,22,Late
2010,3718,22,Late
2011,3712,18,Late
2012,3721,26,Late
2013,3725,24,Late
2014,3742,10,Paid
2015,3728,5,Paid
2016,3732,9,Paid
2017,3735,3,Paid
2018,3734,16,Late
2019,3740,1,Paid
2020,3729,16,Late
2021,3737,6,Paid
2022,3736,0,Paid
2023,3741,12,Paid
2024,3754,5,Paid
2025,3755,9,Paid
2026,3749,11,Paid
2027,3757,6,Paid
2028,3761,2,Paid
2029,3750,9,Paid
2030,3751,5,Paid
2031,3753,8,Paid
2032,3747,0,Paid
2033,3762,7,Paid
2034,3763,8,Paid
2035,3764,20,Late
2036,3767,15,Late
2037,3766,13,Paid
2038,3781,22,Late
2039,3770,15,Late
2040,3772,28,Late
2041,3780,29,Late
2042,3782,21,Late
2043,3774,27,Late
2044,3785,17,Late
2045,3779,16,Late
2046,3787,0,Paid
2047,3790,2,Paid
2048,3798,0,Paid
2049,3791,2,Paid
2050,3794,1,Paid
2051,3804,0,Paid
2052,3792,2,Paid
2053,3801,4,Paid
2054,3796,0,Paid
2055,3810,10,Paid
2056,3817,0,Paid
2057,3814,7,Paid
2058,3815,0,Paid
2059,3811,0,Paid
2060,3813,1,Paid
2061,3816,0,Paid
2062,3808,2,Paid
2063,3806,3,Paid
2064,3805,9,Paid
2065,3826,9,Paid
2066,3832,3,Paid
2067,3833,16,Late
2068,3825,6,Paid
2069,3834,10,Paid
2070,3828,13,Paid
2071,3829,11,Paid
2072,3835,16,Late
2073,3840,13,Paid
2074,3823,6,Paid
2075,3843,33,Paid
2076,3846,23,Late
2077,3845,22,Late
2078,3842,27,Late
2079,3844,24,Late
2080,3851,24,Late
2081,3841,35,Paid
2082,3852,21,Late
2083,3856,21,Late
2084,3857,23,Late
2085,3863,28,Late
2086,3872,15,Late
2087,3866,13,Paid
2088,3871,20,Late
2089,3870,14,Paid
2090,3873,20,Late
2091,3865,25,Late
2092,3862,18,Late
2093,3883,0,Paid
2094,3888,5,Paid
2095,3877,9,Paid
2096,3885,0,Paid
2097,3882,9,Paid
2098,3881,9,Paid
2099,3898,23,Late
2100,3890,25,Late
2101,3900,30,Paid
2102,3902,17,Late
2103,3901,19,Late
2104,3899,16,Late
2105,3904,19,Late
2106,3905,26,Late
2107,3895,12,Paid
2108,3916,18,Late
2109,3917,29,Late
2110,3912,28,Late
2111,3920,21,Late
2112,3918,27,Late
2113,3913,24,Late
2114,3909,30,Paid
2115,3911,23,Late
2116,3923,28,Late
2117,3915,36,Paid
2118,3929,5,Paid
2119,3925,3,Paid
2120,3926,6,Paid
2121,3931,1,Paid
2122,3927,14,Paid
2123,3937,19,Late
2124,3943,17,Late
2125,3935,14,Paid
2126,3949,24,Late
2127,3938,23,Late
2128,3941,16,Late
2129,3932,21,Late
2130,3936,11,Paid
2131,3946,19,Late
2132,3934,21,Late
2133,3952,36,Paid
2134,3954,24,Late
2135,3955,21,Late
2136,3951,23,Late
2137,3961,0,Paid
2138,3957,13,Paid
2139,3967,14,Paid
2140,3971,8,Paid
2141,3965,13,Paid
2142,3963,7,Paid
2143,3974,6,Paid
2144,3970,5,Paid
2145,3973,5,Paid
2146,3964,0,Paid
2147,3980,20,Late
2148,3975,18,Late
2149,3977,22,Late
2150,3983,19,Late
2151,3976,18,Late
2152,3993,22,Late
2153,3992,27,Late
2154,3991,30,Paid
2155,3995,21,Late
2156,3999,27,Late
2157,3996,28,Late
2158,3990,23,Late
2159,3984,24,Late
2160,3988,28,Late
2161,4000,21,Late
2162,4003,28,Late
2163,4007,22,Late
2164,4006,32,Paid
2165,4005,38,Pending
2166,4010,20,Late
2167,4008,27,Late
2168,4021,2,Paid
2169,4024,11,Paid
2170,4028,0,Paid
2171,4019,8,Paid
2172,4022,1,Paid
2173,4027,4,Paid
2174,4014,0,Paid
2175,4026,10,Paid
2176,4015,1,Paid
2177,4043,29,Late
2178,4044,25,Late
2179,4033,26,Late
2180,4029,27,Late
2181,4031,23,Late
2182,4038,28,Late
2183,4037,34,Pending
2184,4034,23,Late
2185,4041,32,Paid
2186,4030,34,Paid
2187,4051,0,Paid
2188,4056,0,Paid
2189,4055,3,Paid
2190,4061,0,Paid
2191,4053,11,Paid
2192,4057,2,Paid
2193,4048,0,Paid
2194,4069,17,Late
2195,4066,28,Late
2196,4071,20,Late
2197,4088,29,Late
2198,4077,33,Paid
2199,4073,26,Late
2200,4079,28,Late
2201,4087,28,Late
2202,4078,32,Paid
2203,4080,31,Paid
2204,4072,27,Late
2205,4084,29,Late
2206,4085,27,Late
2207,4074,21,Late
2208,4093,17,Late
2209,4102,25,Late
2210,4101,11,Paid
2211,4094,12,Paid
2212,4106,11,Paid
2213,4105,19,Late
2214,4103,18,Late
2215,4095,15,Late
2216,4099,11,Paid
2217,4091,16,Late
2218,4125,4,Paid
2219,4111,12,Paid
2220,4109,16,Late
2221,4123,5,Paid
2222,4108,4,Paid
2223,4113,19,Late
2224,4119,8,Paid
2225,4115,17,Late
2226,4110,11,Paid
2227,4120,11,Paid
2228,4138,14,Paid
2229,4127,7,Paid
2230,4131,12,Paid
2231,4139,10,Paid
2232,4137,5,Paid
2233,4143,13,Paid
2234,4134,10,Paid
2235,4136,11,Paid
2236,4130,5,Paid
2237,4158,8,Paid
2238,4153,5,Paid
2239,4144,5,Paid
2240,4145,0,Paid
2241,4161,0,Paid
2242,4156,10,Paid
2243,4152,0,Paid
2244,4146,0,Paid
2245,4148,3,Paid
2246,4150,6,Paid
2247,4166,2,Paid
2248,4169,9,Paid
2249,4168,8,Paid
2250,4177,0,Paid
2251,4162,0,Paid
2252,4164,7,Paid
2253,4173,0,Paid
2254,4174,2,Paid
2255,4195,17,Late
2256,4197,22,Late
2257,4192,23,Late
2258,4193,23,Late
2259,4181,22,Late
2260,4196,19,Late
2261,4183,36,Pending
2262,4186,34,Paid
2263,4191,19,Late
2264,4203,28,Late
2265,4209,19,Late
2266,4199,21,Late
2267,4214,20,Late
2268,4215,17,Late
2269,4208,25,Late
2270,4202,21,Late
2271,4205,18,Late
2272,4206,14,Paid
2273,4211,16,Late
2274,4230,9,Paid
2275,4221,18,Late
2276,4233,12,Paid
2277,4227,16,Late
2278,4216,24,Late
2279,4229,23,Late
2280,4232,17,Late
2281,4223,17,Late
2282,4217,27,Late
2283,4222,20,Late
2284,4218,16,Late
2285,4237,0,Paid
2286,4236,2,Paid
2287,4248,5,Paid
2288,4247,0,Paid
2289,4241,2,Paid
2290,4251,0,Paid
2291,4238,0,Paid
2292,4234,0,Paid
2293,4245,0,Paid
2294,4259,26,Late
2295,4261,18,Late
2296,4258,22,Late
2297,4264,18,Late
2298,4266,23,Late
2299,4263,20,Late
2300,4252,17,Late
2301,4253,28,Late
2302,4255,26,Late
2303,4267,22,Late
2304,4268,28,Late
2305,4287,9,Paid
2306,4280,10,Paid
2307,4278,0,Paid
2308,4285,12,Paid
2309,4277,4,Paid
2310,4272,5,Paid
2311,4275,20,Late
2312,4276,8,Paid
2313,4284,5,Paid
2314,4274,0,Paid
2315,4288,16,Late
2316,4291,3,Paid
2317,4293,4,Paid
2318,4299,10,Paid
2319,4300,19,Late
2320,4295,15,Late
2321,4301,11,Paid
2322,4306,13,Paid
2323,4311,8,Paid
2324,4308,12,Paid
2325,4294,12,Paid
2326,4303,16,Late
2327,4296,16,Late
2328,4318,9,Paid
2329,4320,5,Paid
2330,4314,10,Paid
2331,4315,6,Paid
2332,4324,1,Paid
2333,4312,4,Paid
2334,4313,7,Paid
2335,4321,11,Paid
2336,4316,6,Paid
2337,4340,0,Paid
2338,4337,4,Paid
2339,4333,4,Paid
2340,4339,4,Paid
2341,4341,8,Paid
2342,4330,9,Paid
2343,4342,1,Paid
2344,4329,0,Paid
2345,4356,3,Paid
2346,4360,12,Paid
2347,4348,16,Late
2348,4358,7,Paid
2349,4353,7,Paid
2350,4345,16,Late
2351,4347,11,Paid
2352,4352,11,Paid
2353,4357,3,Paid
2354,4377,12,Paid
2355,4373,4,Paid
2356,4376,3,Paid
2357,4371,7,Paid
2358,4364,6,Paid
2359,4363,7,Paid
2360,4374,1,Paid
2361,4378,13,Paid
2362,4384,33,Paid
2363,4381,18,Late
2364,4395,32,Pending
2365,4380,23,Late
2366,4389,32,Pending
2367,4387,27,Late
2368,4382,28,Late
2369,4391,27,Late
2370,4392,34,Paid
2371,4388,21,Late
2372,4399,5,Paid
2373,4398,7,Paid
2374,4402,5,Paid
2375,4403,13,Paid
2376,4411,0,Paid
2377,4405,6,Paid
2378,4409,1,Paid
2379,4408,8,Paid
2380,4430,17,Late
2381,4428,16,Late
2382,4429,24,Late
2383,4424,15,Late
2384,4418,10,Paid
2385,4414,15,Late
2386,4419,21,Late
2387,4422,24,Late
2388,4416,18,Late
2389,4427,24,Late
2390,4417,11,Paid
2391,4438,9,Paid
2392,4445,10,Paid
2393,4443,11,Paid
2394,4434,12,Paid
2395,4441,15,Late
2396,4435,9,Paid
2397,4440,12,Paid
2398,4432,11,Paid
2399,4448,7,Paid
2400,4442,11,Paid
2401,4462,29,Late
2402,4453,29,Late
2403,4458,30,Paid
2404,4452,30,Paid
2405,4460,27,Late
2406,4451,36,Paid
2407,4459,24,Late
2408,4454,26,Late
2409,4449,43,Paid
2410,4474,0,Paid
2411,4480,0,Paid
2412,4482,9,Paid
2413,4476,0,Paid
2414,4477,4,Paid
2415,4467,16,Late
2416,4478,0,Paid
2417,4473,0,Paid
2418,4499,0,Paid
2419,4483,4,Paid
2420,4496,5,Paid
2421,4498,0,Paid
2422,4494,3,Paid
2423,4495,6,Paid
2424,4497,8,Paid
2425,4484,0,Paid
2426,4486,0,Paid
2427,4490,0,Paid
2428,4489,0,Paid
2429,4503,20,Late
2430,4505,21,Late
2431,4508,27,Late
2432,4507,28,Late
2433,4502,21,Late
2434,4512,9,Paid
2435,4511,5,Paid
2436,4513,4,Paid
2437,4521,17,Late
2438,4524,13,Paid
2439,4517,23,Late
2440,4527,5,Paid
2441,4525,10,Paid
2442,4530,12,Paid
2443,4515,15,Late
2444,4528,19,Late
2445,4531,12,Paid
2446,4537,0,Paid
2447,4533,4,Paid
2448,4539,3,Paid
2449,4540,0,Paid
2450,4535,0,Paid
2451,4547,0,Paid
2452,4532,0,Paid
2453,4542,0,Paid
2454,4544,4,Paid
2455,4566,11,Paid
2456,4563,4,Paid
2457,4552,15,Late
2458,4555,3,Paid
2459,4564,12,Paid
2460,4557,6,Paid
2461,4560,9,Paid
2462,4562,13,Paid
2463,4554,13,Paid
2464,4561,17,Late
2465,4572,11,Paid
2466,4574,13,Paid
2467,4577,9,Paid
2468,4571,12,Paid
2469,4582,14,Paid
2470,4575,11,Paid
2471,4584,2,Paid
2472,4569,13,Paid
2473,4585,13,Paid
2474,4568,8,Paid
2475,4578,5,Paid
2476,4602,23,Late
2477,4593,18,Late
2478,4594,14,Paid
2479,4603,10,Paid
2480,4600,11,Paid
2481,4589,22,Late
2482,4595,16,Late
2483,4588,13,Paid
2484,4598,18,Late
2485,4617,2,Paid
2486,4616,14,Paid
2487,4604,13,Paid
2488,4621,4,Paid
2489,4608,3,Paid
2490,4611,0,Paid
2491,4613,0,Paid
2492,4614,0,Paid
2493,4609,7,Paid
2494,4637,0,Paid
2495,4633,0,Paid
2496,4630,0,Paid
2497,4622,3,Paid
2498,4623,3,Paid
2499,4625,0,Paid
2500,4636,0,Paid
2501,4632,0,Paid
2502,4634,5,Paid
2503,4635,4,Paid
2504,4626,0,Paid
2505,4649,14,Paid
2506,4648,15,Late
2507,4640,6,Paid
2508,4641,19,Late
2509,4643,16,Late
2510,4645,22,Late
2511,4657,12,Paid
2512,4650,14,Paid
2513,4654,10,Paid
2514,4652,12,Paid
2515,4660,14,Paid
2516,4659,24,Late
2517,4661,16,Late
2518,4668,17,Late
2519,4679,15,Late
2520,4673,10,Paid
2521,4667,16,Late
2522,4665,19,Late
2523,4666,10,Paid
2524,4677,21,Late
2525,4695,0,Paid
2526,4682,2,Paid
2527,4680,7,Paid
2528,4694,1,Paid
2529,4689,5,Paid
2530,4683,3,Paid
2531,4690,5,Paid
2532,4686,0,Paid
2533,4687,0,Paid
