activity_id,customer_id,activity_month,logins,support_calls
1069,173,2024-02,53,0
1070,173,2024-03,52,0
1071,173,2024-04,56,0
1072,173,2024-05,54,0
1073,173,2024-06,64,1
1074,173,2024-07,59,0
1075,173,2024-08,58,1
1076,173,2024-09,55,1
1077,173,2024-10,45,1
1078,173,2024-11,51,1
1079,173,2024-12,52,1
1080,174,2024-01,46,0
1081,174,2024-02,47,0
1082,174,2024-03,51,0
1083,174,2024-04,49,0
1084,174,2024-05,53,0
1085,174,2024-06,46,0
1086,174,2024-07,49,0
1087,174,2024-08,49,0
1088,174,2024-09,49,0
1089,174,2024-10,54,0
1090,174,2024-11,52,0
1091,174,2024-12,41,0
1092,175,2024-01,33,0
1093,175,2024-02,33,0
1094,175,2024-03,44,0
1095,175,2024-04,32,0
1096,175,2024-05,29,0
1097,175,2024-06,36,0
1098,175,2024-07,36,0
1099,175,2024-08,33,0
1100,175,2024-09,32,0
1101,175,2024-10,38,0
1102,175,2024-11,29,0
1103,175,2024-12,32,0
1104,176,2024-01,15,0
1105,176,2024-02,23,1
1106,176,2024-03,19,0
1107,176,2024-04,12,1
1108,176,2024-05,13,0
1109,176,2024-06,27,1
1110,176,2024-07,23,1
1111,176,2024-08,22,0
1112,176,2024-09,18,1
1113,176,2024-10,25,1
1114,176,2024-11,12,1
1115,176,2024-12,21,1
1116,177,2024-01,51,0
1117,177,2024-02,52,0
1118,177,2024-03,57,0
1119,177,2024-04,53,0
1120,177,2024-05,51,1
1121,177,2024-06,51,0
1122,177,2024-07,44,0
1123,177,2024-08,57,0
1124,177,2024-09,48,0
1125,177,2024-10,63,0
1126,177,2024-11,52,1
1127,177,2024-12,60,1
1128,178,2024-01,34,0
1129,178,2024-02,47,1
1130,178,2024-03,48,1
1131,178,2024-04,50,0
1132,178,2024-05,36,1
1133,178,2024-06,40,1
1134,178,2024-07,46,0
1135,178,2024-08,44,1
1136,178,2024-09,45,1
1137,178,2024-10,42,1
1138,178,2024-11,51,0
1139,178,2024-12,57,1
1140,179,2024-01,50,0
1141,179,2024-02,52,0
1142,179,2024-03,50,0
1143,179,2024-04,56,0
1144,179,2024-05,54,0
1145,179,2024-06,44,0
1146,179,2024-07,46,0
1147,179,2024-08,44,0
1148,179,2024-09,63,0
1149,179,2024-10,53,1
1150,179,2024-11,47,0
1151,179,2024-12,46,0
1152,180,2024-01,26,0
1153,180,2024-02,26,1
1154,180,2024-03,25,1
1155,180,2024-04,19,0
1156,180,2024-05,23,1
1157,180,2024-06,22,0
1158,180,2024-07,17,0
1159,180,2024-08,17,0
1160,180,2024-09,24,1
1161,180,2024-10,22,1
1162,180,2024-11,24,0
1163,180,2024-12,25,0
1164,181,2024-01,27,0
1165,181,2024-02,16,0
1166,181,2024-03,23,1
1167,181,2024-04,23,1
1168,181,2024-05,18,0
1169,181,2024-06,20,0
1170,181,2024-07,18,1
1171,181,2024-08,30,1
1172,181,2024-09,20,0
1173,181,2024-10,22,0
1174,181,2024-11,18,1
1175,181,2024-12,17,0
1176,184,2024-01,39,1
1177,184,2024-02,51,0
1178,184,2024-03,49,0
1179,184,2024-04,44,1
1180,184,2024-05,41,1
1181,184,2024-06,46,1
1182,184,2024-07,43,1
1183,184,2024-08,44,0
1184,184,2024-09,39,1
1185,184,2024-10,47,1
1186,184,2024-11,47,1
1187,184,2024-12,51,0
1188,185,2024-01,53,0
1189,185,2024-02,52,1
1190,185,2024-03,46,0
1191,185,2024-04,59,0
1192,185,2024-05,58,1
1193,185,2024-06,54,0
1194,185,2024-07,47,0
1195,185,2024-08,47,0
1196,185,2024-09,51,1
1197,185,2024-10,58,0
1198,185,2024-11,55,0
1199,185,2024-12,46,1
1200,186,2024-01,20,0
1201,186,2024-02,13,0
1202,186,2024-03,15,0
1203,186,2024-04,22,1
1204,186,2024-05,21,1
1205,186,2024-06,23,1
1206,186,2024-07,17,0
1207,186,2024-08,22,1
1208,186,2024-09,15,0
1209,186,2024-10,16,1
1210,186,2024-11,16,1
1211,186,2024-12,18,0
1212,188,2024-01,5,0
1213,188,2024-02,10,0
1214,188,2024-03,19,0
1215,188,2024-04,6,0
1216,188,2024-05,5,0
1217,188,2024-06,5,0
1218,188,2024-07,25,0
1219,188,2024-08,14,0
1220,188,2024-09,10,0
1221,188,2024-10,12,0
1222,188,2024-11,13,0
1223,188,2024-12,8,0
1224,189,2024-07,7,0
1225,189,2024-08,9,0
1226,189,2024-09,6,0
1227,189,2024-10,8,0
1228,189,2024-11,11,0
1229,189,2024-12,5,1
1230,191,2024-01,73,0
1231,191,2024-02,63,1
1232,191,2024-03,53,1
1233,191,2024-04,47,1
1234,191,2024-05,56,1
1235,191,2024-06,63,1
1236,191,2024-07,62,1
1237,191,2024-08,59,1
1238,191,2024-09,56,1
1239,191,2024-10,55,1
1240,191,2024-11,57,1
1241,191,2024-12,54,1
1242,192,2024-08,2,0
1243,192,2024-09,10,0
1244,192,2024-10,0,0
1245,192,2024-11,7,0
1246,192,2024-12,7,0
1247,193,2024-01,12,0
1248,193,2024-02,13,1
1249,193,2024-03,23,1
1250,193,2024-04,13,1
1251,193,2024-05,17,1
1252,193,2024-06,28,1
1253,193,2024-07,22,0
1254,193,2024-08,18,1
1255,193,2024-09,22,1
1256,193,2024-10,17,1
1257,193,2024-11,23,1
1258,193,2024-12,7,1
1259,194,2024-01,47,0
1260,194,2024-02,37,0
1261,194,2024-03,48,0
1262,194,2024-04,46,0
1263,194,2024-05,54,0
1264,194,2024-06,51,0
1265,194,2024-07,45,0
1266,194,2024-08,45,0
1267,194,2024-09,49,0
1268,194,2024-10,45,0
1269,194,2024-11,47,0
1270,194,2024-12,54,0
1271,196,2024-01,29,0
1272,196,2024-02,31,0
1273,196,2024-03,32,0
1274,196,2024-04,49,1
1275,196,2024-05,37,0
1276,196,2024-06,39,0
1277,196,2024-07,37,0
1278,196,2024-08,38,0
1279,196,2024-09,36,0
1280,196,2024-10,35,1
1281,196,2024-11,26,1
1282,196,2024-12,35,0
1283,197,2024-01,3,0
1284,197,2024-02,6,1
1285,197,2024-03,3,0
1286,197,2024-04,7,1
1287,197,2024-05,8,1
1288,197,2024-06,0,0
1289,197,2024-07,1,1
1290,197,2024-08,0,0
1291,197,2024-09,5,1
1292,199,2024-01,10,0
1293,199,2024-02,18,1
1294,199,2024-03,13,1
1295,199,2024-04,9,1
1296,199,2024-05,16,1
1297,199,2024-06,10,0
1298,199,2024-07,9,0
1299,199,2024-08,13,0
1300,199,2024-09,20,1
1301,199,2024-10,16,1
1302,199,2024-11,14,1
1303,199,2024-12,25,1
1304,205,2024-11,10,0
1305,205,2024-12,10,1
1306,209,2024-01,32,1
1307,209,2024-02,39,0
1308,209,2024-03,27,0
1309,209,2024-04,40,0
1310,209,2024-05,24,0
1311,209,2024-06,31,1
1312,209,2024-07,32,1
1313,209,2024-08,27,1
1314,209,2024-09,28,0
1315,209,2024-10,35,1
1316,209,2024-11,39,0
1317,209,2024-12,21,0
1318,211,2024-03,34,0
1319,211,2024-04,33,0
1320,211,2024-05,34,1
1321,211,2024-06,32,1
1322,211,2024-07,27,1
1323,211,2024-08,41,0
1324,211,2024-09,39,1
1325,211,2024-10,33,1
1326,211,2024-11,31,0
1327,211,2024-12,30,0
1328,212,2024-01,7,0
1329,212,2024-02,21,0
1330,212,2024-03,23,0
1331,212,2024-04,20,0
1332,212,2024-05,19,0
1333,212,2024-06,20,1
1334,212,2024-07,15,0
1335,212,2024-08,17,0
1336,212,2024-09,19,0
1337,212,2024-10,23,1
1338,212,2024-11,26,1
1339,212,2024-12,18,0
1340,213,2024-01,30,0
1341,213,2024-02,36,0
1342,213,2024-03,46,1
1343,213,2024-04,31,0
1344,213,2024-05,40,1
1345,213,2024-06,42,0
1346,213,2024-07,34,0
1347,213,2024-08,32,0
1348,213,2024-09,38,0
1349,213,2024-10,37,0
1350,213,2024-11,39,0
1351,213,2024-12,46,0
1352,214,2024-01,54,0
1353,214,2024-02,48,0
1354,214,2024-03,54,0
1355,214,2024-04,55,0
1356,214,2024-05,60,0
1357,214,2024-06,53,0
1358,214,2024-07,51,0
1359,214,2024-08,47,1
1360,214,2024-09,56,0
1361,214,2024-10,70,0
1362,214,2024-11,52,0
1363,214,2024-12,56,0
1364,215,2024-01,11,0
1365,215,2024-02,7,0
1366,215,2024-03,16,0
1367,215,2024-04,14,1
1368,215,2024-05,2,0
1369,215,2024-06,22,0
1370,215,2024-07,16,0
1371,215,2024-08,14,1
1372,215,2024-09,11,0
1373,215,2024-10,16,0
1374,215,2024-11,16,1
1375,215,2024-12,16,0
1376,216,2024-01,59,0
1377,216,2024-02,60,1
1378,216,2024-03,64,1
1379,216,2024-04,49,0
1380,216,2024-05,51,1
1381,216,2024-06,55,0
1382,216,2024-07,50,0
1383,216,2024-08,50,1
1384,216,2024-09,56,0
1385,216,2024-10,58,0
1386,216,2024-11,60,1
1387,216,2024-12,53,1
1388,217,2024-01,10,0
1389,217,2024-02,9,0
1390,217,2024-03,8,1
1391,217,2024-04,3,0
1392,217,2024-05,3,1
1393,217,2024-06,11,0
1394,217,2024-07,3,0
1395,217,2024-08,0,0
1396,217,2024-09,7,0
1397,217,2024-10,15,0
1398,217,2024-11,0,1
1399,217,2024-12,6,1
1400,218,2024-01,49,0
1401,218,2024-02,36,1
1402,218,2024-03,44,0
1403,218,2024-04,40,1
1404,218,2024-05,40,0
1405,218,2024-06,43,0
1406,218,2024-07,40,1
1407,218,2024-08,39,1
1408,218,2024-09,45,1
1409,218,2024-10,57,1
1410,218,2024-11,49,1
1411,218,2024-12,51,1
1412,219,2024-01,43,0
1413,219,2024-02,36,1
1414,219,2024-03,41,1
1415,219,2024-04,45,1
1416,219,2024-05,44,0
1417,219,2024-06,40,1
1418,219,2024-07,42,1
1419,219,2024-08,52,1
1420,219,2024-09,44,0
1421,219,2024-10,38,0
1422,219,2024-11,39,1
1423,219,2024-12,34,0
1424,223,2024-01,45,1
1425,223,2024-02,42,1
1426,223,2024-03,34,1
1427,223,2024-04,44,1
1428,223,2024-05,37,1
1429,223,2024-06,31,1
1430,223,2024-07,38,1
1431,223,2024-08,35,0
1432,223,2024-09,38,1
1433,223,2024-10,27,1
1434,223,2024-11,29,1
1435,223,2024-12,41,1
1436,224,2024-01,30,1
1437,224,2024-02,29,0
1438,224,2024-03,33,1
1439,224,2024-04,24,1
1440,224,2024-05,24,0
1441,224,2024-06,17,1
1442,224,2024-07,19,1
1443,224,2024-08,12,0
1444,224,2024-09,20,1
1445,224,2024-10,11,1
1446,224,2024-11,27,1
1447,224,2024-12,23,1
1448,225,2024-04,15,0
1449,225,2024-05,25,1
1450,225,2024-06,35,0
1451,225,2024-07,25,1
1452,225,2024-08,21,0
1453,225,2024-09,17,0
1454,225,2024-10,17,1
1455,225,2024-11,28,0
1456,225,2024-12,23,1
1457,227,2024-01,14,1
1458,227,2024-02,13,1
1459,227,2024-03,15,0
1460,227,2024-04,9,0
1461,227,2024-05,17,1
1462,227,2024-06,8,0
1463,227,2024-07,12,1
1464,227,2024-08,21,1
1465,227,2024-09,17,1
1466,227,2024-10,19,0
1467,227,2024-11,26,1
1468,227,2024-12,15,1
1469,229,2024-08,16,0
1470,229,2024-09,14,0
1471,229,2024-10,13,0
1472,229,2024-11,10,0
1473,229,2024-12,16,0
1474,231,2024-11,17,0
1475,231,2024-12,18,1
1476,232,2024-01,18,0
1477,232,2024-02,22,1
1478,232,2024-03,18,1
1479,232,2024-04,15,1
1480,232,2024-05,13,1
1481,232,2024-06,10,1
1482,232,2024-07,25,1
1483,232,2024-08,14,1
1484,232,2024-09,13,1
1485,232,2024-10,15,1
1486,232,2024-11,16,1
1487,232,2024-12,26,1
1488,236,2024-01,14,1
1489,236,2024-02,29,0
1490,236,2024-03,16,0
1491,236,2024-04,26,0
1492,236,2024-05,20,0
1493,236,2024-06,17,0
1494,236,2024-07,23,0
1495,236,2024-08,21,1
1496,236,2024-09,19,1
1497,236,2024-10,27,0
1498,236,2024-11,13,1
1499,236,2024-12,11,1
1500,237,2024-01,24,0
1501,237,2024-02,36,1
1502,237,2024-03,35,1
1503,237,2024-04,25,0
1504,237,2024-05,16,1
1505,237,2024-06,26,1
1506,237,2024-07,22,0
1507,237,2024-08,25,0
1508,237,2024-09,22,0
1509,237,2024-10,19,0
1510,237,2024-11,37,0
1511,237,2024-12,24,0
1512,242,2024-12,19,0
1513,243,2024-01,8,1
1514,243,2024-02,4,1
1515,243,2024-03,12,1
1516,243,2024-04,8,1
1517,243,2024-05,8,1
1518,243,2024-06,10,0
1519,243,2024-07,5,1
1520,243,2024-08,1,1
1521,243,2024-09,9,0
1522,243,2024-10,14,1
1523,243,2024-11,5,0
1524,243,2024-12,10,1
1525,244,2024-09,21,0
1526,244,2024-10,13,0
1527,244,2024-11,14,1
1528,244,2024-12,14,0
1529,245,2024-03,2,1
1530,245,2024-04,1,0
1531,245,2024-05,1,0
1532,245,2024-06,7,1
1533,245,2024-07,9,0
1534,245,2024-08,10,0
1535,245,2024-09,4,1
1536,245,2024-10,11,1
1537,245,2024-11,7,0
1538,245,2024-12,6,0
1539,247,2024-01,37,0
1540,247,2024-02,49,0
1541,247,2024-03,46,0
1542,247,2024-04,57,0
1543,247,2024-05,54,0
1544,247,2024-06,48,0
1545,247,2024-07,55,0
1546,247,2024-08,46,0
1547,247,2024-09,48,0
1548,247,2024-10,50,0
1549,247,2024-11,56,0
1550,247,2024-12,60,0
1551,248,2024-07,23,0
1552,248,2024-08,32,0
1553,248,2024-09,26,0
1554,248,2024-10,27,0
1555,248,2024-11,25,0
1556,248,2024-12,25,0
1557,249,2024-01,52,1
1558,249,2024-02,53,0
1559,249,2024-03,45,0
1560,249,2024-04,49,0
1561,249,2024-05,58,1
1562,249,2024-06,50,0
1563,249,2024-07,51,0
1564,249,2024-08,55,1
1565,249,2024-09,47,0
1566,249,2024-10,49,0
1567,249,2024-11,54,1
1568,249,2024-12,56,0
1569,250,2024-01,12,0
1570,250,2024-02,20,1
1571,250,2024-03,19,0
1572,250,2024-04,23,1
1573,250,2024-05,19,0
1574,250,2024-06,27,1
1575,250,2024-07,24,1
1576,250,2024-08,28,1
1577,250,2024-09,28,1
1578,250,2024-10,27,0
1579,250,2024-11,22,0
1580,250,2024-12,24,0
1581,251,2024-01,33,1
1582,251,2024-02,29,1
1583,251,2024-03,40,1
1584,251,2024-04,35,0
1585,251,2024-05,28,1
1586,251,2024-06,38,1
1587,251,2024-07,34,1
1588,251,2024-08,25,1
1589,251,2024-09,29,1
1590,251,2024-10,32,0
1591,251,2024-11,37,1
1592,251,2024-12,39,1
1593,252,2024-01,51,0
1594,252,2024-02,51,0
1595,252,2024-03,47,1
1596,252,2024-04,56,1
1597,252,2024-05,51,1
1598,252,2024-06,49,0
1599,252,2024-07,50,0
1600,252,2024-08,46,1
1601,252,2024-09,47,0
1602,252,2024-10,37,0
1603,252,2024-11,46,0
1604,252,2024-12,56,0
1605,253,2024-01,24,0
1606,253,2024-02,24,1
1607,253,2024-03,28,1
1608,253,2024-04,25,1
1609,253,2024-05,20,0
1610,253,2024-06,24,0
1611,253,2024-07,18,1
1612,253,2024-08,24,1
1613,253,2024-09,19,1
1614,253,2024-10,28,1
1615,253,2024-11,21,1
1616,253,2024-12,19,1
1617,254,2024-01,5,1
1618,254,2024-02,7,0
1619,254,2024-03,0,1
1620,254,2024-04,3,0
1621,254,2024-05,6,1
1622,254,2024-06,12,0
1623,254,2024-07,0,0
1624,254,2024-08,9,1
1625,254,2024-09,4,0
1626,254,2024-10,3,1
1627,254,2024-11,2,0
1628,254,2024-12,4,0
1629,257,2024-01,11,0
1630,257,2024-02,5,0
1631,257,2024-03,16,0
1632,257,2024-04,11,0
1633,257,2024-05,8,0
1634,257,2024-06,7,0
1635,257,2024-07,13,0
1636,257,2024-08,14,0
1637,257,2024-09,2,0
1638,257,2024-10,4,0
1639,257,2024-11,11,0
1640,257,2024-12,12,0
1641,260,2024-01,14,1
1642,260,2024-02,12,1
1643,260,2024-03,16,1
1644,260,2024-04,23,1
1645,260,2024-05,16,0
1646,260,2024-06,9,1
1647,260,2024-07,16,0
1648,260,2024-08,19,0
1649,260,2024-09,15,1
1650,260,2024-10,22,1
1651,260,2024-11,20,1
1652,260,2024-12,15,1
1653,261,2024-01,16,1
1654,261,2024-02,6,1
1655,261,2024-03,22,1
1656,261,2024-04,14,1
1657,261,2024-05,14,1
1658,261,2024-06,13,1
1659,261,2024-07,18,1
1660,261,2024-08,10,0
1661,261,2024-09,11,1
1662,261,2024-10,15,0
1663,261,2024-11,12,1
1664,261,2024-12,17,1
1665,262,2024-03,39,0
1666,262,2024-04,49,0
1667,262,2024-05,45,0
1668,262,2024-06,45,0
1669,262,2024-07,38,0
1670,262,2024-08,54,0
1671,262,2024-09,39,0
1672,262,2024-10,38,0
1673,262,2024-11,45,0
1674,262,2024-12,42,1
1675,264,2024-01,43,1
1676,264,2024-02,58,0
1677,264,2024-03,52,1
1678,264,2024-04,48,1
1679,264,2024-05,60,0
1680,264,2024-06,52,0
1681,264,2024-07,47,1
1682,264,2024-08,59,0
1683,264,2024-09,51,0
1684,264,2024-10,51,1
1685,264,2024-11,46,0
1686,264,2024-12,48,0
1687,265,2024-01,11,0
1688,265,2024-02,21,1
1689,265,2024-03,5,1
1690,268,2024-01,30,1
1691,268,2024-02,19,1
1692,268,2024-03,23,1
1693,268,2024-04,22,1
1694,268,2024-05,21,1
1695,268,2024-06,27,1
1696,268,2024-07,23,1
1697,268,2024-08,20,1
1698,271,2024-01,34,1
1699,271,2024-02,30,0
1700,271,2024-03,31,0
1701,271,2024-04,26,0
1702,271,2024-05,31,0
1703,271,2024-06,36,0
1704,271,2024-07,34,1
1705,271,2024-08,43,0
1706,271,2024-09,47,0
1707,271,2024-10,31,0
1708,271,2024-11,29,1
1709,271,2024-12,39,0
1710,272,2024-03,3,1
1711,272,2024-04,7,0
1712,272,2024-05,3,0
1713,272,2024-06,1,1
1714,272,2024-07,1,0
1715,272,2024-08,4,0
1716,272,2024-09,0,0
1717,272,2024-10,8,0
1718,272,2024-11,0,1
1719,272,2024-12,8,1
1720,273,2024-08,4,0
1721,273,2024-09,14,0
1722,273,2024-10,12,0
1723,273,2024-11,6,0
1724,273,2024-12,3,1
1725,274,2024-09,16,1
1726,274,2024-10,22,1
1727,274,2024-11,18,0
1728,274,2024-12,16,0
1729,275,2024-01,64,1
1730,275,2024-02,51,1
1731,275,2024-03,61,0
1732,275,2024-04,53,1
1733,275,2024-05,52,0
1734,275,2024-06,54,1
1735,275,2024-07,61,0
1736,275,2024-08,51,1
1737,275,2024-09,59,1
1738,275,2024-10,53,1
1739,275,2024-11,54,0
1740,275,2024-12,60,1
1741,276,2024-01,32,0
1742,276,2024-02,17,0
1743,276,2024-03,25,0
1744,276,2024-04,20,0
1745,276,2024-05,19,0
1746,276,2024-06,27,0
1747,276,2024-07,17,0
1748,276,2024-08,16,0
1749,276,2024-09,24,1
1750,276,2024-10,29,0
1751,276,2024-11,25,0
1752,276,2024-12,14,0
1753,277,2024-01,38,0
1754,277,2024-02,46,0
1755,277,2024-03,49,0
1756,277,2024-04,43,0
1757,277,2024-05,39,0
1758,277,2024-06,50,0
1759,277,2024-07,41,0
1760,277,2024-08,38,0
1761,277,2024-09,38,0
1762,277,2024-10,36,0
1763,277,2024-11,56,0
1764,277,2024-12,49,0
1765,278,2024-01,22,1
1766,278,2024-02,34,1
1767,278,2024-03,28,1
1768,278,2024-04,28,1
1769,278,2024-05,22,0
1770,278,2024-06,23,1
1771,278,2024-07,25,0
1772,278,2024-08,16,1
1773,278,2024-09,23,1
1774,278,2024-10,26,1
1775,278,2024-11,32,1
1776,278,2024-12,22,1
1777,279,2024-01,40,0
1778,279,2024-02,25,0
1779,279,2024-03,41,0
1780,279,2024-04,31,0
1781,279,2024-05,36,0
1782,279,2024-06,38,0
1783,279,2024-07,37,0
1784,279,2024-08,35,0
1785,279,2024-09,29,0
1786,279,2024-10,31,0
1787,279,2024-11,40,0
1788,279,2024-12,33,0
1789,280,2024-01,39,0
1790,280,2024-02,32,0
1791,280,2024-03,44,0
1792,280,2024-04,33,0
1793,280,2024-05,44,0
1794,280,2024-06,34,0
1795,280,2024-07,45,0
1796,280,2024-08,40,0
1797,280,2024-09,37,0
1798,280,2024-10,48,0
1799,280,2024-11,39,0
1800,280,2024-12,38,0
1801,282,2024-01,64,0
1802,282,2024-02,52,1
1803,282,2024-03,47,0
1804,282,2024-04,65,1
1805,282,2024-05,55,0
1806,282,2024-06,64,1
1807,282,2024-07,60,0
1808,282,2024-08,54,1
1809,282,2024-09,63,0
1810,282,2024-10,57,1
1811,282,2024-11,54,0
1812,282,2024-12,54,0
1813,283,2024-01,37,0
1814,283,2024-02,48,1
1815,283,2024-03,41,1
1816,283,2024-04,45,0
1817,283,2024-05,45,0
1818,283,2024-06,41,0
1819,283,2024-07,38,0
1820,283,2024-08,58,1
1821,283,2024-09,45,0
1822,283,2024-10,55,1
1823,283,2024-11,51,0
1824,283,2024-12,44,0
1825,285,2024-01,40,1
1826,285,2024-02,40,0
1827,285,2024-03,49,1
1828,285,2024-04,44,1
1829,285,2024-05,35,0
1830,285,2024-06,41,0
1831,285,2024-07,44,0
1832,285,2024-08,34,1
1833,285,2024-09,42,1
1834,285,2024-10,46,0
1835,285,2024-11,35,1
1836,285,2024-12,36,1
1837,286,2024-05,11,1
1838,286,2024-06,4,0
1839,286,2024-07,1,1
1840,286,2024-08,10,0
1841,286,2024-09,8,1
1842,286,2024-10,6,1
1843,286,2024-11,11,1
1844,286,2024-12,11,1
1845,287,2024-06,55,0
1846,287,2024-07,65,1
1847,287,2024-08,63,1
1848,287,2024-09,46,0
1849,287,2024-10,50,1
1850,287,2024-11,44,1
1851,287,2024-12,54,1
1852,288,2024-06,17,1
1853,288,2024-07,19,1
1854,288,2024-08,29,1
1855,288,2024-09,15,1
1856,288,2024-10,24,1
1857,288,2024-11,24,1
1858,288,2024-12,23,0
1859,289,2024-04,30,1
1860,289,2024-05,18,1
1861,289,2024-06,25,1
1862,289,2024-07,37,1
1863,289,2024-08,24,0
1864,289,2024-09,38,0
1865,289,2024-10,22,1
1866,289,2024-11,22,1
1867,289,2024-12,25,1
1868,290,2024-01,47,0
1869,290,2024-02,39,1
1870,290,2024-03,43,0
1871,290,2024-04,42,1
1872,290,2024-05,41,0
1873,290,2024-06,48,1
1874,290,2024-07,45,1
1875,290,2024-08,36,1
1876,290,2024-09,40,1
1877,290,2024-10,50,0
1878,290,2024-11,43,0
1879,290,2024-12,34,1
1880,291,2024-11,22,0
1881,291,2024-12,34,0
1882,295,2024-04,63,1
1883,295,2024-05,55,1
1884,295,2024-06,63,1
1885,295,2024-07,67,0
1886,295,2024-08,67,0
1887,295,2024-09,68,0
1888,295,2024-10,62,0
1889,295,2024-11,59,1
1890,295,2024-12,57,0
1891,297,2024-01,41,0
1892,297,2024-02,37,1
1893,297,2024-03,40,0
1894,297,2024-04,48,1
1895,297,2024-05,33,1
1896,297,2024-06,34,0
1897,297,2024-07,46,1
1898,297,2024-08,40,0
1899,297,2024-09,32,1
1900,297,2024-10,41,1
1901,297,2024-11,40,1
1902,297,2024-12,39,1
1903,298,2024-01,37,0
1904,298,2024-02,27,0
1905,298,2024-03,34,0
1906,298,2024-04,32,1
1907,298,2024-05,34,0
1908,298,2024-06,25,0
1909,298,2024-07,31,0
1910,298,2024-08,34,0
1911,298,2024-09,36,0
1912,298,2024-10,43,0
1913,298,2024-11,38,0
1914,298,2024-12,36,0
1915,299,2024-06,32,0
1916,299,2024-07,24,1
1917,299,2024-08,33,0
1918,299,2024-09,31,1
1919,299,2024-10,23,1
1920,299,2024-11,35,1
1921,299,2024-12,28,0
1922,300,2024-04,56,0
1923,300,2024-05,47,1
1924,300,2024-06,43,0
1925,300,2024-07,42,0
1926,300,2024-08,44,0
1927,300,2024-09,43,0
1928,300,2024-10,52,0
1929,300,2024-11,45,0
1930,300,2024-12,37,0
1931,301,2024-01,41,0
1932,301,2024-02,40,0
1933,301,2024-03,37,0
1934,301,2024-04,41,0
1935,301,2024-05,39,0
1936,301,2024-06,43,0
1937,301,2024-07,42,0
1938,301,2024-08,41,0
1939,301,2024-09,33,0
1940,301,2024-10,50,0
1941,301,2024-11,32,0
1942,301,2024-12,39,0
1943,303,2024-01,50,0
1944,303,2024-02,57,0
1945,303,2024-03,56,0
1946,303,2024-04,55,0
1947,303,2024-05,63,0
1948,303,2024-06,61,0
1949,303,2024-07,54,0
1950,303,2024-08,60,1
1951,303,2024-09,63,0
1952,303,2024-10,61,0
1953,303,2024-11,55,0
1954,303,2024-12,48,0
1955,304,2024-01,31,0
1956,304,2024-02,33,0
1957,304,2024-03,26,0
1958,304,2024-04,30,0
1959,304,2024-05,29,0
1960,304,2024-06,36,0
1961,304,2024-07,39,0
1962,304,2024-08,35,0
1963,304,2024-09,29,0
1964,304,2024-10,35,1
1965,304,2024-11,33,1
1966,304,2024-12,29,0
1967,305,2024-11,16,1
1968,305,2024-12,2,1
1969,306,2024-01,31,1
1970,306,2024-02,32,1
1971,306,2024-03,26,1
1972,306,2024-04,30,1
1973,306,2024-05,32,0
1974,306,2024-06,29,0
1975,306,2024-07,30,0
1976,306,2024-08,28,0
1977,306,2024-09,31,1
1978,306,2024-10,26,0
1979,306,2024-11,26,0
1980,306,2024-12,28,0
1981,308,2024-04,13,1
1982,308,2024-05,0,0
1983,308,2024-06,3,0
1984,308,2024-07,19,0
1985,308,2024-08,9,1
1986,308,2024-09,5,1
1987,308,2024-10,11,1
1988,308,2024-11,4,0
1989,308,2024-12,0,0
1990,309,2024-12,17,0
1991,311,2024-01,44,0
1992,311,2024-02,48,0
1993,311,2024-03,49,0
1994,311,2024-04,48,0
1995,311,2024-05,39,0
1996,311,2024-06,48,0
1997,311,2024-07,50,1
1998,311,2024-08,40,0
1999,311,2024-09,40,0
2000,311,2024-10,42,0
2001,311,2024-11,51,0
2002,311,2024-12,38,0
2003,312,2024-01,20,0
2004,312,2024-02,17,0
2005,312,2024-03,14,0
2006,312,2024-04,8,0
2007,312,2024-05,12,1
2008,312,2024-06,19,1
2009,312,2024-07,22,0
2010,312,2024-08,10,0
2011,312,2024-09,21,0
2012,313,2024-01,17,0
2013,313,2024-02,13,0
2014,313,2024-03,10,0
2015,313,2024-04,11,0
2016,313,2024-05,23,0
2017,313,2024-06,14,0
2018,313,2024-07,20,0
2019,313,2024-08,15,0
2020,313,2024-09,11,0
2021,313,2024-10,16,0
2022,313,2024-11,24,0
2023,313,2024-12,10,0
2024,314,2024-01,46,0
2025,314,2024-02,42,0
2026,314,2024-03,34,0
2027,314,2024-04,34,0
2028,314,2024-05,39,1
2029,314,2024-06,43,0
2030,314,2024-07,46,0
2031,314,2024-08,34,0
2032,314,2024-09,45,0
2033,314,2024-10,41,0
2034,314,2024-11,42,1
2035,314,2024-12,44,0
2036,315,2024-05,44,0
2037,315,2024-06,37,0
2038,315,2024-07,29,1
2039,315,2024-08,35,0
2040,315,2024-09,40,0
2041,315,2024-10,40,0
2042,315,2024-11,39,0
2043,315,2024-12,33,1
2044,317,2024-09,37,0
2045,317,2024-10,46,1
2046,317,2024-11,37,0
2047,317,2024-12,47,1
2048,318,2024-07,41,1
2049,318,2024-08,35,1
2050,318,2024-09,37,0
2051,318,2024-10,38,1
2052,318,2024-11,34,1
2053,318,2024-12,31,1
2054,319,2024-01,43,0
2055,319,2024-02,44,0
2056,319,2024-03,50,1
2057,319,2024-04,40,1
2058,319,2024-05,49,1
2059,319,2024-06,38,0
2060,319,2024-07,37,0
2061,319,2024-08,42,0
2062,319,2024-09,39,0
2063,319,2024-10,37,0
2064,319,2024-11,53,0
2065,319,2024-12,41,0
2066,323,2024-01,55,0
